BASIN,y1,y2,ychange,axis,lsr_ax,dist_cent_ax,sorensen_ax
RAN,2012,2018,6,sg_rich,-3.700927821730639,2.6511106747822204,0.0010149551824330078
RAN,2012,2019,7,TT,-2.6634267862060153,1.7989535891762434,0.0019702574022578733
RAN,2012,2019,7,HW,-3.45248766437671,1.747051061451834,0.0026552559191716624
RAN,2012,2019,7,SF,4.672319347771721,1.885415567969596,0.013716764476148568
RAN,2012,2019,7,TMA,-2.5786104222466757,1.7885027125134108,0.0024437896180081243
RAN,2012,2019,7,TDR,-6.132478084225777,1.4200133343887222,0.001902283917765316
RAN,2012,2019,7,sg_rich,-2.342018636917512,1.8167572313638367,0.002277980987996694
RAN,2012,2021,9,TT,3.7146596342331275,1.6843208285441984,0.024981278564181447
RAN,2012,2021,9,HW,2.3191089562397074,1.8281819688443832,0.0462048492520027
RAN,2012,2021,9,SF,2.3299060668599427,1.9066024491857498,0.04556907116904159
RAN,2012,2021,9,TMA,3.0800999575819836,1.8706170621500426,0.031716835550068566
RAN,2012,2021,9,TDR,-0.2559253033703385,1.520311952818839,0.28403948867193024
RAN,2012,2021,9,sg_rich,3.3137036073915773,1.883517847688753,0.029506240205168593
RAN,2012,2022,10,TT,-4.506544424320309,1.1040507157410273,0.0021936572916982137
RAN,2012,2022,10,HW,-5.685700096864112,1.43006062803486,9.981663500026803e-4
RAN,2012,2022,10,SF,1.6616250236185757,1.5136596311485084,0.08570579908372404
RAN,2012,2022,10,TMA,-5.552077194295397,1.4578204000377384,0.001164613429413686
RAN,2012,2022,10,TDR,-7.867827416570541,1.4368044685128343,3.280446311067067e-4
RAN,2012,2022,10,sg_rich,-5.170635905210292,1.295591022226717,0.0018656799118402356
RAN,2012,2023,11,TT,0.8645332042936968,1.3689321525930358,0.155281274398691
RAN,2012,2023,11,HW,-1.2986069480582034,1.320783851960878,0.11673390947899094
RAN,2012,2023,11,SF,1.5431847779527412,1.7290615571831085,0.07179335573975107
RAN,2012,2023,11,TMA,-0.25850006728511515,1.6989451112078218,0.11216581580785004
RAN,2012,2023,11,TDR,-2.2683585697543633,1.682744380397721,0.07223925920608897
RAN,2012,2023,11,sg_rich,0.14580531469617364,1.6976730948931018,0.1108419741155141
RAN,2013,2014,1,TT,-1.214101975764086,0.5593919389881351,0.333048716540175
RAN,2013,2014,1,HW,-1.5005140892921145,0.5653049977866952,0.3029457659370328
RAN,2013,2014,1,SF,-1.009531769191272,0.5781616696909554,0.3697667476847446
RAN,2013,2014,1,TMA,-0.49916863700671327,0.3516562985576957,0.5287648507435112
RAN,2013,2014,1,TDR,-1.636013070076729,0.5100885401223209,0.26801585908876707
RAN,2013,2014,1,sg_rich,-0.9229376763668639,0.4338138997910227,0.37922568674393947
RAN,2013,2015,2,TT,-4.020700137495011,1.3301696585134977,0.030080037383734
RAN,2013,2015,2,HW,-3.945268900007374,1.5058492466116058,0.022838057209188724
RAN,2013,2015,2,SF,-3.2967009475301148,1.5186027908430564,0.038995476416861866
RAN,2013,2015,2,TMA,-3.8241481516081595,1.496162102642546,0.029939157542484295
RAN,2013,2015,2,TDR,-4.376650304110387,1.515210311059716,0.014016329404979393
RAN,2013,2015,2,sg_rich,-4.640144426902701,1.077662700370528,0.015390265162825397
RAN,2013,2016,3,TT,-6.5742449388550455,1.382526415478287,0.0010722413631373074
RAN,2013,2016,3,HW,-6.957790527328385,1.814382131386786,7.825933969365694e-4
RAN,2013,2016,3,SF,0.2244056379174681,1.7291043479554782,0.28609802414137775
RAN,2013,2016,3,TMA,-6.781577984947403,1.6998675007523638,8.633887190310198e-4
RAN,2013,2016,3,TDR,-7.495898586271829,1.7318257804246127,6.660590466100227e-4
RAN,2013,2016,3,sg_rich,-7.269438249895674,1.2367346914069335,6.960183656188934e-4
RAN,2013,2017,4,TT,-5.145743246832383,2.0851981986164034,7.369625123775503e-4
RAN,2013,2017,4,HW,-6.903706954169112,1.8424127033977384,4.457997386829587e-4
RAN,2013,2017,4,SF,0.871557535849234,2.4173123085017583,0.08235872499493967
RAN,2013,2017,4,TMA,-5.4558271691409175,2.482524404557428,6.37976314488136e-4
RAN,2013,2017,4,TDR,-7.591699604663903,2.3328720243470955,4.4832724451022163e-4
RAN,2013,2017,4,sg_rich,-5.98121660747713,2.256800113133072,3.3591843002936785e-4
RAN,2013,2018,5,TT,-5.989847181880537,2.5097257799605774,3.188670761682636e-4
RAN,2013,2018,5,HW,-7.132207564384013,1.837760065707903,4.5618050292618365e-4
RAN,2013,2018,5,SF,1.401866702020594,2.582257570142095,0.12428412549643608
RAN,2013,2018,5,TMA,-5.079474464293373,2.631845377283323,6.289515485154746e-4
RAN,2013,2018,5,TDR,-7.4554231070553305,2.5891804875839064,1.1559253854507475e-4
RAN,2013,2018,5,sg_rich,-6.0748266191266245,2.488716531986339,1.11939847241088e-4
RAN,2013,2019,6,TT,-5.029885263424547,1.500962828542264,0.0023054129471428
RAN,2013,2019,6,HW,-5.181352929221622,1.6986827120392953,0.001074804798612026
RAN,2013,2019,6,SF,2.4555121196814045,1.6879418283009842,0.09529882877526191
RAN,2013,2019,6,TMA,-4.313436603269437,1.6649218846360168,0.001984201773223296
RAN,2013,2019,6,TDR,-6.89166942637772,1.287960485631846,6.767895200076115e-4
RAN,2013,2019,6,sg_rich,-4.715917434313497,1.5326653382593545,0.001432782268778862
RAN,2013,2021,8,TT,1.3482011570145958,1.3870864328109318,0.14964583584397217
RAN,2013,2021,8,HW,0.5902436913947959,1.8497919589403051,0.10307278487472013
RAN,2013,2021,8,SF,0.11309883876962673,1.7857345209063835,0.12988866047934272
RAN,2013,2021,8,TMA,1.345273776559222,1.8028769983180266,0.1421028663035769
RAN,2013,2021,8,TDR,-1.0151166455222809,1.4495531848100736,0.19540553125711432
RAN,2013,2021,8,sg_rich,0.9398048099955917,1.681334985959075,0.10991432633484556
RAN,2013,2022,9,TT,-6.873002901538841,1.010791706859518,8.709830983806179e-4
RAN,2013,2022,9,HW,-7.414565361709023,1.6028393278122204,3.283917186172435e-4
RAN,2013,2022,9,SF,-0.5551822044717405,1.5845564837328767,0.14054048709551512
RAN,2013,2022,9,TMA,-7.2869033753181585,1.5717451409272052,4.559840653161157e-4
RAN,2013,2022,9,TDR,-8.627018758722484,1.51256952941586,2.3888796818417177e-4
RAN,2013,2022,9,sg_rich,-7.544534702606279,1.290669123061728,2.349838493617624e-4
RAN,2013,2023,10,TT,-1.501925272924835,1.0249852720109542,0.16902732721205185
RAN,2013,2023,10,HW,-3.027472212903115,1.4652666004663788,0.039056804013370326
RAN,2013,2023,10,SF,-0.6736224501375749,1.6170601729501555,0.15184333621568402
RAN,2013,2023,10,TMA,-1.9933262483078766,1.6587684967856902,0.09711270186057876
RAN,2013,2023,10,TDR,-3.0275499119063056,1.5509688009405076,0.04547484129207328
RAN,2013,2023,10,sg_rich,-2.228093482699812,1.5176809431506597,0.06132984071485936
RAN,2014,2015,1,TT,-2.8065981617309244,0.9559820323369684,0.07988944871592826
RAN,2014,2015,1,HW,-2.4447548107152595,1.2587091202234775,0.08838229702764702
RAN,2014,2015,1,SF,-2.287169178338843,1.2549828973548822,0.09100196344201111
RAN,2014,2015,1,TMA,-3.3249795146014463,1.2895641043050547,0.04104218679017772
RAN,2014,2015,1,TDR,-2.7406372340336578,1.3152781525076085,0.06093553157744738
RAN,2014,2015,1,sg_rich,-3.717206750535837,0.9772715958654236,0.03767799092997068
RAN,2014,2016,2,TT,-5.36014296309096,1.2494234461358382,0.001958335221639791
RAN,2014,2016,2,HW,-5.457276438036271,1.7686064952385239,0.0017827090125601176
RAN,2014,2016,2,SF,1.23393740710874,1.708543761281125,0.20991321065016724
RAN,2014,2016,2,TMA,-6.28240934794069,1.5578695049896543,0.0013857302533538736
RAN,2014,2016,2,TDR,-5.859885516195099,1.7326378169076149,0.0012511231884361309
RAN,2014,2016,2,sg_rich,-6.34650057352881,1.3883663544498437,6.773432046819968e-4
RAN,2014,2017,3,TT,-3.9316412710682975,2.0675452429882735,0.002457709310058281
RAN,2014,2017,3,HW,-5.403192864876998,1.7776929415009037,0.0012507918985948253
RAN,2014,2017,3,SF,1.881089305040506,2.418570073906668,0.07784977454799522
RAN,2014,2017,3,TMA,-4.956658532134204,2.5055646034118584,9.385838748627123e-4
RAN,2014,2017,3,TDR,-5.955686534587174,2.3260927796538957,0.0011486080464100626
RAN,2014,2017,3,sg_rich,-5.058278931110266,2.317305939836801,0.0012189428662639844
RAN,2014,2018,4,TT,-4.775745206116452,2.415533869925021,0.002049866494511892
RAN,2014,2018,4,HW,-5.631693475091898,1.6128932345365112,0.0016798657845690217
RAN,2014,2018,4,SF,2.411398471211866,2.4807782835336027,0.13371477737401943
RAN,2014,2018,4,TMA,-4.58030582728666,2.6389687715639782,0.001040792663227192
RAN,2014,2018,4,TDR,-5.819410036978602,2.4961873621543202,7.97075317366189e-4
RAN,2014,2018,4,sg_rich,-5.1518889427597605,2.474079407058062,7.747313112823231e-4
RAN,2014,2019,5,TT,-3.8157832876604614,1.5662422638509566,0.003936801166640644
RAN,2014,2019,5,HW,-3.680838839929507,1.7538247693828495,0.0032640407185273368
RAN,2014,2019,5,SF,3.4650438888726764,1.756775178810441,0.0571498139728049
RAN,2014,2019,5,TMA,-3.8142679662627237,1.6393281461699887,0.0037928032458337054
RAN,2014,2019,5,TDR,-5.255656356300991,1.344102088286681,0.0030467944502661328
RAN,2014,2019,5,sg_rich,-3.792979757946634,1.689579305704056,0.0030464037233004925
RAN,2014,2021,7,TT,2.562303132778682,1.4734626094971246,0.08920865404094898
RAN,2014,2021,7,HW,2.0907577806869106,1.932669428924141,0.06864668309545913
RAN,2014,2021,7,SF,1.1226306079608988,1.8785390864092002,0.11840743978078015
RAN,2014,2021,7,TMA,1.8444424135659352,1.8159553751000732,0.08391537164298017
RAN,2014,2021,7,TDR,0.6208964245544483,1.559914544544279,0.14422197488644325
RAN,2014,2021,7,sg_rich,1.8627424863624555,1.8360030315610232,0.07586631108730223
RAN,2014,2022,8,TT,-5.658900925774756,0.924427533554513,0.0027142454395671215
RAN,2014,2022,8,HW,-5.914051272416909,1.5959393133459707,0.001056448771299092
RAN,2014,2022,8,SF,0.4543495647195314,1.5726614328401989,0.12197836820882538
RAN,2014,2022,8,TMA,-6.787734738311445,1.4850878916225019,4.2904767306137454e-4
RAN,2014,2022,8,TDR,-6.991005688645754,1.5166302254942603,4.5963743370350295e-4
RAN,2014,2022,8,sg_rich,-6.621597026239415,1.3970408187199137,6.936694483695677e-4
RAN,2014,2023,9,TT,-0.287823297160749,1.1579509733046807,0.2807205245653293
RAN,2014,2023,9,HW,-1.5269581236110004,1.5851668428666013,0.11226476839424124
RAN,2014,2023,9,SF,0.33590931905369703,1.7433778029153977,0.1450695812871145
RAN,2014,2023,9,TMA,-1.4941576113011634,1.693310747605996,0.0963289455388604
RAN,2014,2023,9,TDR,-1.3915368418295766,1.6883984920618298,0.09073360596268955
RAN,2014,2023,9,sg_rich,-1.305155806332948,1.6724335549804918,0.1282847971093345
RAN,2015,2016,1,TT,-2.553544801360035,0.7158347363001692,0.010744850316844353
RAN,2015,2016,1,HW,-3.0125216273210107,0.7553027684050669,0.011007818546938445
RAN,2015,2016,1,SF,3.521106585447583,0.8542964305284125,0.05462589606846732
RAN,2015,2016,1,TMA,-2.9574298333392437,0.5441667204648434,0.00786306791996266
RAN,2015,2016,1,TDR,-3.1192482821614416,0.7996382547156684,0.008866113519607933
RAN,2015,2016,1,sg_rich,-2.6292938229929734,0.816372949951577,0.008529540421187575
RAN,2015,2017,2,TT,-1.1250431093373732,2.310429536698735,0.0077209660326616894
RAN,2015,2017,2,HW,-2.9584380541617388,1.0940109683491464,0.007352928724683483
RAN,2015,2017,2,SF,4.168258483379349,2.3367456721713293,0.0173334511409678
RAN,2015,2017,2,TMA,-1.6316790175327582,2.3496296593239747,0.005303402036356494
RAN,2015,2017,2,TDR,-3.215049300553516,2.1958755101675576,0.004346752518532089
RAN,2015,2017,2,sg_rich,-1.3410721805744288,2.3723651504462144,0.004800651415447693
RAN,2015,2018,3,TT,-1.9691470443855272,2.638970746240472,0.003451544787324799
RAN,2015,2018,3,HW,-3.186938664376638,0.8972904687420545,0.005919434824583883
RAN,2015,2018,3,SF,4.698567649550709,2.4655212132765967,0.01480686312386366
RAN,2015,2018,3,TMA,-1.2553263126852134,2.561892915254573,0.0031726849434858756
RAN,2015,2018,3,TDR,-3.0787728029449437,2.491155383091375,0.0030871156289602937
RAN,2015,2018,3,sg_rich,-1.434682192223924,2.655905552256781,0.0037837265036439155
RAN,2015,2019,4,TT,-1.0091851259295368,1.7383529829773605,0.008236144695746838
RAN,2015,2019,4,HW,-1.2360840292142479,1.567678692434278,0.011025850667092484
RAN,2015,2019,4,SF,5.752213067211519,1.74384847615416,0.006331382897280241
RAN,2015,2019,4,TMA,-0.48928845166127743,1.5779089459862767,0.006598162938524158
RAN,2015,2019,4,TDR,-2.5150191222673324,1.1374516644506292,0.008268166904655077
RAN,2015,2019,4,sg_rich,-0.07577300741079687,1.7558648219950528,0.005810976093286168
RAN,2015,2021,6,TT,5.368901294509606,1.6587582421990523,0.007676093343067693
RAN,2015,2021,6,HW,4.53551259140217,1.5087793715354303,0.013393536387217655
RAN,2015,2021,6,SF,3.4097997862997413,1.6328898640644591,0.039475576384379464
RAN,2015,2021,6,TMA,5.169421928167382,1.568755853304619,0.00902734675747922
RAN,2015,2021,6,TDR,3.3615336585881064,1.1601660789919757,0.04071760188567625
RAN,2015,2021,6,sg_rich,5.579949236898292,1.641574507731283,0.006100878338605951
RAN,2015,2022,7,TT,-2.852302764043831,0.7877474057870855,0.009881799018305963
RAN,2015,2022,7,HW,-3.4692964617016497,0.7996651995487056,0.009576486294246385
RAN,2015,2022,7,SF,2.741518743058374,0.8683085479213934,0.10269919712388312
RAN,2015,2022,7,TMA,-3.462755223709999,0.7018134145199127,0.008243419411079348
RAN,2015,2022,7,TDR,-4.250368454612096,0.711055210991583,0.006709747716306745
RAN,2015,2022,7,sg_rich,-2.9043902757035776,0.8357855204552337,0.010517505936195534
RAN,2015,2023,8,TT,2.5187748645701755,1.514605265667161,0.09279550838084927
RAN,2015,2023,8,HW,0.917796687104259,0.9987878725843389,0.19684826883193177
RAN,2015,2023,8,SF,2.62307849739254,1.5413789333532466,0.06148986982796572
RAN,2015,2023,8,TMA,1.830821903300283,1.4496767526066632,0.11272904641662061
RAN,2015,2023,8,TDR,1.3491003922040814,1.509626979914652,0.1526424953711208
RAN,2015,2023,8,sg_rich,2.412050944202889,1.4839418076532946,0.09111843757097512
RAN,2016,2017,1,TT,1.4285016920226616,1.9975803698006835,0.00645530320401768
RAN,2016,2017,1,HW,0.0540835731592723,0.9415410156765421,0.015468809448159785
RAN,2016,2017,1,SF,0.6471518979317661,1.972156804607301,0.3451103428834476
RAN,2016,2017,1,TMA,1.3257508158064855,1.8989385759608386,0.007291327910726037
RAN,2016,2017,1,TDR,-0.0958010183920741,1.8755249506247336,0.012965540365201386
RAN,2016,2017,1,sg_rich,1.2882216424185444,2.006539125389991,0.006733796957960579
RAN,2016,2018,2,TT,0.5843977569745077,2.413427436050208,0.00647883998352736
RAN,2016,2018,2,HW,-0.1744170370556274,1.0819135665521755,0.013076799677573315
RAN,2016,2018,2,SF,1.177461064103126,2.2563233764315855,0.25267097903408986
RAN,2016,2018,2,TMA,1.7021035206540303,2.1466828617157327,0.005269263139047856
RAN,2016,2018,2,TDR,0.04047547921649818,2.3181988834105542,0.008525608516034743
RAN,2016,2018,2,sg_rich,1.1946116307690495,2.4413514707297503,0.004931473197157281
RAN,2016,2019,3,TT,1.544359675430498,1.3701542038983203,0.005549478789538015
RAN,2016,2019,3,HW,1.7764375981067633,1.3952258056068212,0.006227382431652668
RAN,2016,2019,3,SF,2.2311064817639363,1.428693171577717,0.1555956728258712
RAN,2016,2019,3,TMA,2.4681413816779663,1.3098742677789414,0.0036099021938745023
RAN,2016,2019,3,TDR,0.6042291598941091,0.8282561606525036,0.01224909695815687
RAN,2016,2019,3,sg_rich,2.5535208155821763,1.3969569643734374,0.0024096449469578245
RAN,2016,2021,5,TT,7.922446095869641,1.3128344336617948,6.039718778846575e-4
RAN,2016,2021,5,HW,7.548034218723181,1.210819050219936,5.854084732414341e-4
RAN,2016,2021,5,SF,-0.11130679914784128,1.2008972401171576,0.40458323302673566
RAN,2016,2021,5,TMA,8.126851761506625,1.2262612903944796,3.544916884539202e-4
RAN,2016,2021,5,TDR,6.480781940749548,0.7169956997417076,0.0012468838103779347
RAN,2016,2021,5,sg_rich,8.209243059891266,1.1510760600921628,4.352841506469851e-4
RAN,2016,2022,6,TT,-0.29875796268379645,0.5106165622012427,0.01684252150265971
RAN,2016,2022,6,HW,-0.45677483438063887,0.49680485317725487,0.017175813545448775
RAN,2016,2022,6,SF,-0.7795878423892086,0.43268875284328523,0.4598956464655063
RAN,2016,2022,6,TMA,-0.5053253903707553,0.3742810004877366,0.01668188455669148
RAN,2016,2022,6,TDR,-1.1311201724506545,0.3987216957328342,0.013272373474503963
RAN,2016,2022,6,sg_rich,-0.275096452710604,0.3130998548664734,0.018926726722639172
RAN,2016,2023,7,TT,5.07231966593021,1.2054534694446937,0.0051477871920409144
RAN,2016,2023,7,HW,3.93031831442527,0.7280561254832884,0.00892116424994128
RAN,2016,2023,7,SF,-0.898028088055043,1.1041873375882052,0.39600151119420174
RAN,2016,2023,7,TMA,4.788251736639527,1.073170792904001,0.007063648492214516
RAN,2016,2023,7,TDR,4.468348674365523,1.1027497687645855,0.00755750040182815
RAN,2016,2023,7,sg_rich,5.041344767195862,0.9439454839764662,0.0056863948566634875
RAN,2017,2018,1,TT,-0.8441039350481541,0.6048749765538445,0.011759378919115637
RAN,2017,2018,1,HW,-0.22850061021489962,0.5272656672268677,0.01570181583897984
RAN,2017,2018,1,SF,0.53030916617136,0.5902283435521061,0.5207553067991265
RAN,2017,2018,1,TMA,0.3763527048475446,0.46166149580281013,0.012049382831057127
RAN,2017,2018,1,TDR,0.13627649760857222,0.6194314766136343,0.015440649238097764
RAN,2017,2018,1,sg_rich,-0.0936100116494951,0.6293324237596797,0.01413142934308286
RAN,2017,2019,2,TT,0.11585798340783643,1.2746954632547634,0.01241244691137457
RAN,2017,2019,2,HW,1.722354024947491,0.811194825551259,0.006614518006886896
RAN,2017,2019,2,SF,1.5839545838321705,1.5061891980549085,0.26079818818102346
RAN,2017,2019,2,TMA,1.1423905658714808,1.3552345645477453,0.006469884914248216
RAN,2017,2019,2,TDR,0.7000301782861833,1.3179646327145507,0.012322503753542395
RAN,2017,2019,2,sg_rich,1.2652991731636318,1.4756139759416422,0.007940351572129882
RAN,2017,2021,4,TT,6.493944403846979,1.449045113975659,8.630209252824368e-4
RAN,2017,2021,4,HW,7.493950645563909,0.5632918108533042,7.785832044452424e-4
RAN,2017,2021,4,SF,-0.7584586970796073,1.4319825529603125,0.4526472058013831
RAN,2017,2021,4,TMA,6.8011009457001395,1.3716768526329188,0.0011113132255272916
RAN,2017,2021,4,TDR,6.576582959141622,1.4388033877454627,0.0012237835342585202
RAN,2017,2021,4,sg_rich,6.921021417472721,1.451692033522066,6.57232408211423e-4
RAN,2017,2022,5,TT,-1.727259654706458,1.8413822073693988,0.00670854963710258
RAN,2017,2022,5,HW,-0.510858407539911,0.5595614406429749,0.021996821971898877
RAN,2017,2022,5,SF,-1.4267397403209747,1.825944958544511,0.25639080388890634
RAN,2017,2022,5,TMA,-1.8310762061772408,1.845025635000841,0.006892998147067634
RAN,2017,2022,5,TDR,-1.0353191540585804,1.8044097575385447,0.010494075192035539
RAN,2017,2022,5,sg_rich,-1.5633180951291485,1.8698407365578726,0.006257449706483353
RAN,2017,2023,6,TT,3.6438179739075487,1.247313250547233,0.010497118333147164
RAN,2017,2023,6,HW,3.8762347412659977,0.9580936687813478,0.01322366624097276
RAN,2017,2023,6,SF,-1.545179985986809,1.2409042894770197,0.30516905838085423
RAN,2017,2023,6,TMA,3.4625009208330413,1.185761989707998,0.012991565798471614
RAN,2017,2023,6,TDR,4.5641496927575975,1.1327881578012855,0.008394126735297974
RAN,2017,2023,6,sg_rich,3.7531231247773174,1.2153025615272735,0.01176323992287097
RAN,2018,2019,1,TT,0.9599619184559905,1.838444185154052,0.0059023706193249955
RAN,2018,2019,1,HW,1.9508546351623905,1.0876841960123607,0.004489487238121343
RAN,2018,2019,1,SF,1.0536454176608103,1.8672788027025524,0.3333821612904146
RAN,2018,2019,1,TMA,0.7660378610239361,1.664145363929101,0.007265947255292828
RAN,2018,2019,1,TDR,0.5637536806776109,1.7371903610354271,0.007345715033781878
RAN,2018,2019,1,sg_rich,1.358909184813127,1.937263942329995,0.006446646961220489
RAN,2018,2021,3,TT,7.338048338895133,2.009191538700497,3.249479226174584e-4
RAN,2018,2021,3,HW,7.722451255778808,1.0338523379416373,5.53222448085593e-4
RAN,2018,2021,3,SF,-1.2887678632509674,1.873650809423591,0.20622228115638022
RAN,2018,2021,3,TMA,6.424748240852595,1.7605570701098108,6.69648875038602e-4
RAN,2018,2021,3,TDR,6.44030646153305,1.9388132833628735,3.414374193978424e-4
RAN,2018,2021,3,sg_rich,7.0146314291222165,1.989217812590567,2.2445753470299855e-4
RAN,2018,2022,4,TT,-0.8831557196583041,2.3056238211648,0.00473558862645992
RAN,2018,2022,4,HW,-0.2823577973250114,0.8276938545378157,0.012782153609326196
RAN,2018,2022,4,SF,-1.9570489064923347,2.14245724645718,0.13125243120880764
RAN,2018,2022,4,TMA,-2.2074289110247856,2.148239951996736,0.0028517235014068817
RAN,2018,2022,4,TDR,-1.1715956516671528,2.243100923928681,0.003992356345559213
RAN,2018,2022,4,sg_rich,-1.4697080834796534,2.313730251575841,0.0030541609886260384
RAN,2018,2023,5,TT,4.487921908955703,1.6899585645552402,0.0042016362043671126
RAN,2018,2023,5,HW,4.1047353514808975,1.2420853164593417,0.005479156769573739
RAN,2018,2023,5,SF,-2.075489152158169,1.5942177759650367,0.14495269227686203
RAN,2018,2023,5,TMA,3.0861482159854967,1.4245663562857525,0.0066048773954107695
RAN,2018,2023,5,TDR,4.427873195149025,1.6622577871358106,0.003208494106050426
RAN,2018,2023,5,sg_rich,3.846733136426813,1.6494453885848808,0.005070553992291803
RAN,2019,2021,2,TT,6.378086420439143,0.21284810301597248,0.0017501834791040618
RAN,2019,2021,2,HW,5.7715966206164175,0.5120964802754984,0.0021790236404092053
RAN,2019,2021,2,SF,-2.342413280911778,0.5264768214127564,0.1671706925706944
RAN,2019,2021,2,TMA,5.658710379828659,0.45806410453681295,0.00184603739837502
RAN,2019,2021,2,TDR,5.876552780855439,0.45177360923230436,0.0014542285003356678
RAN,2019,2021,2,sg_rich,5.655722244309089,0.4987164604093112,0.0013069712498414113
RAN,2019,2022,3,TT,-1.8431176381142946,1.0310599398933478,0.00546203384327541
RAN,2019,2022,3,HW,-2.233212432487402,1.0605683478407937,0.005187764739838581
RAN,2019,2022,3,SF,-3.010694324153145,1.1523176797289205,0.08741495976876468
RAN,2019,2022,3,TMA,-2.9734667720487216,1.0975663840393257,0.0024834723521763797
RAN,2019,2022,3,TDR,-1.7353493323447637,0.7338670072230024,0.006476834050650482
RAN,2019,2022,3,sg_rich,-2.8286172682927804,1.188151236431009,0.003138841634365188
RAN,2019,2023,4,TT,3.527959990499712,1.146779807438594,0.008049966473631426
RAN,2019,2023,4,HW,2.1538807163185067,1.319008226982895,0.011893149001964401
RAN,2019,2023,4,SF,-3.129134569818979,1.3761131260564732,0.07930533485179037
RAN,2019,2023,4,TMA,2.3201103549615603,1.2447908311235814,0.01038035816250968
RAN,2019,2023,4,TDR,3.864119514471414,0.565124055437858,0.009042095064710173
RAN,2019,2023,4,sg_rich,2.4878239516136857,1.3439893837154897,0.009352068477663233
RAN,2021,2022,1,TT,-8.221204058553438,0.9350718709941265,4.3011012205050283e-4
RAN,2021,2022,1,HW,-8.00480905310382,0.8216460699831368,5.562363707177492e-4
RAN,2021,2022,1,SF,-0.6682810432413672,0.8726375567746997,0.49909900094842125
RAN,2021,2022,1,TMA,-8.63217715187738,0.9483178076502792,3.564886230521425e-4
RAN,2021,2022,1,TDR,-7.611902113200203,0.5331411764225281,7.41428806978068e-4
RAN,2021,2022,1,sg_rich,-8.48433951260187,0.9199885222559202,4.13274312507121e-4
RAN,2021,2023,2,TT,-2.8501264299394307,1.1688843851073645,0.06615346582796985
RAN,2021,2023,2,HW,-3.617715904297911,1.0552472248850098,0.04342972152625859
RAN,2021,2023,2,SF,-0.7867212889072016,1.1074036799513596,0.3752730793936971
RAN,2021,2023,2,TMA,-3.3386000248670986,1.1392486913807154,0.05321630554625586
RAN,2021,2023,2,TDR,-2.0124332663840248,0.4270707641272844,0.15410260385715788
RAN,2021,2023,2,sg_rich,-3.1678982926954036,1.1463918297792257,0.05333588980455573
RAN,2022,2023,1,TT,5.371077628614007,1.020409424483251,0.004991573183389876
RAN,2022,2023,1,HW,4.387093148805909,0.4755792755278112,0.010272010723396813
RAN,2022,2023,1,SF,-0.1184402456658344,1.009101133449797,0.4500043667532735
RAN,2022,2023,1,TMA,5.293577127010282,1.01412032647963,0.004165537898926659
RAN,2022,2023,1,TDR,5.599468846816178,0.9232533027373642,0.0035808703824495775
RAN,2022,2023,1,sg_rich,5.316441219906467,0.9646124380530846,0.004203186883378729
RKB,2007,2008,1,TT,1.9243457828293675,0.60650372617385,0.17442200988138765
RKB,2007,2008,1,HW,1.8732758567884462,0.8091538291418464,0.16977415798384854
RKB,2007,2008,1,SF,1.6899888925810533,0.808054589916381,0.17800569508353614
RKB,2007,2008,1,TMA,-0.006423278306815999,0.6751053325165838,0.38054397060756306
RKB,2007,2008,1,TDR,0.2433933525495784,0.8283945969229907,0.40475452768558706
RKB,2007,2008,1,sg_rich,1.4808048916830756,0.8035400430893948,0.187557694180221
RKB,2007,2009,2,TT,3.400692635094068,0.5394070809733179,0.04952712790857552
RKB,2007,2009,2,HW,4.154400697007551,0.46040567475145167,0.028076701041661586
RKB,2007,2009,2,SF,3.179591463254375,0.5223289877914492,0.056082953833753606
RKB,2007,2009,2,TMA,2.5478688587753497,0.5201020084776704,0.10268846080416828
RKB,2007,2009,2,TDR,0.5113699340601224,0.43838049289530595,0.5093919913207258
RKB,2007,2009,2,sg_rich,3.5758740149854202,0.5327226360934523,0.039762678674488204
RKB,2007,2010,3,TT,2.459465449240343,0.8109735988541693,0.09659621803831728
RKB,2007,2010,3,HW,2.652604462204487,0.9417659187521911,0.08419592664684576
RKB,2007,2010,3,SF,2.055710409274695,0.909472176857941,0.10427335007047239
RKB,2007,2010,3,TMA,0.40368393316645934,0.5442145153243002,0.27923057425272074
RKB,2007,2010,3,TDR,0.2034947340715206,0.9614302956267663,0.32412910014727725
RKB,2007,2010,3,sg_rich,1.8849395574486107,0.9146906532441391,0.10900174455381109
RKB,2007,2011,4,TT,2.251037302803736,0.7053931366079518,0.14215654278662462
RKB,2007,2011,4,HW,2.1938918831988166,0.8917629971717523,0.13649118783313977
RKB,2007,2011,4,SF,1.9346865544638574,0.8493777226916357,0.1544402145611465
RKB,2007,2011,4,TMA,0.5104611040916771,0.5471037149699427,0.3721381301106333
RKB,2007,2011,4,TDR,0.4539387238586678,0.87963796364109,0.4022247334498112
RKB,2007,2011,4,sg_rich,1.9468207868629448,0.8390241493666897,0.14503139191163353
RKB,2007,2012,5,TT,2.127014902888296,2.10667760293619,0.05407993434247902
RKB,2007,2012,5,HW,2.607291704480657,2.218289804250598,0.04486163062860491
RKB,2007,2012,5,SF,2.710134208397992,1.8636824052871657,0.05232926567441514
RKB,2007,2012,5,TMA,-0.8637790674068189,1.1624309762933847,0.19255193413709087
RKB,2007,2012,5,TDR,-0.12471172410153754,2.2968486248719,0.1548567302895878
