BASIN,y1,y2,ychange,lsr,dist_cent,jaccard,sorensen,uniq_y1,uniq_y2
RAN,2010,2015,5,-3.633184290145144,2.182228805630808,0.003052617290843452,0.006086654355358349,0.9968762319529848,0.8818181818181818
RAN,2010,2016,6,-5.837510502751169,2.4813891934894046,4.783364099734575e-5,9.566270609915113e-5,0.9999520291662669,0.9835496225961081
RAN,2010,2017,7,-4.911794077161505,2.577641863147727,9.550598496782142e-5,1.9099372889144238e-4,0.9999038003480223,0.9869281045751633
RAN,2010,2018,8,-4.90994737087024,2.691944198976347,2.870986723703481e-4,5.740325407603466e-4,0.9997108675941481,0.9607843137254902
RAN,2010,2019,9,-3.5683064682593804,2.1159217719399077,2.80452949603103e-4,5.607486355973669e-4,0.9997117181235654,0.989778534923339
RAN,2010,2021,11,1.8406782181852115,2.2963371646779964,0.019137307290120212,0.03755589586060036,0.8629057674125433,0.9782418086527025
RAN,2010,2022,12,-6.521070711869199,2.2089208964929115,9.800481747805967e-5,1.9599042695009865e-4,0.9999018605285481,0.9333333333333333
RAN,2010,2023,13,-1.3165039697816698,2.012744384142768,0.003988113818499869,0.007944543891723478,0.9949628777393561,0.981209735146743
RAN,2011,2012,1,-0.8968864642509895,1.1480842687734456,0.08953430220901513,0.16435334257487005,0.8843086004030885,0.7163296677308738
RAN,2011,2013,2,1.3302181937760538,0.9377219790689814,0.1475124606998095,0.25709953617383663,0.38529191616766467,0.837459158758521
RAN,2011,2014,3,-0.0670920075774639,1.1519466225323547,0.12814624025389257,0.2271801929243728,0.780190763822328,0.7649373511442477
RAN,2011,2015,4,-3.468642715149239,2.32776960354183,0.0016868007385299145,0.0033679204663299134,0.9982635687548277,0.9442724458204333
RAN,2011,2016,5,-5.672968927755264,2.6493490140346427,1.447759041729181e-4,2.895098942891235e-4,0.9998547474368807,0.9577464788732394
RAN,2011,2017,6,-4.7472525021656,2.8000254184248745,9.610847023162722e-5,1.9219846856246005e-4,0.9999030670569654,0.988826815642458
RAN,2011,2018,7,-4.745405795874334,2.913923767083247,1.9151761548114e-4,3.829618870148588e-4,0.999806854793304,0.9777777777777779
RAN,2011,2019,8,-3.4037648932634754,2.3050605447028607,4.6724302474119406e-4,9.340496213120679e-4,0.9995174476141087,0.9854862119013061
RAN,2011,2021,10,2.0052197931811166,2.4800162443801623,0.016038699735924877,0.03157104102450711,0.8669639539204758,0.9820892637871156
RAN,2011,2022,11,-6.356529136873294,2.3810791946902543,0,0,1,1
RAN,2011,2023,12,-1.151962394785765,2.206610613866153,0.007941112836574674,0.015757096789566574,0.9896317041586409,0.9671905997253166
RAN,2012,2013,1,2.2271046580270433,0.5335471538491586,0.07367323196055445,0.13723585494634205,0.2950894905920148,0.9239823006225328
RAN,2012,2014,2,0.8297944566735256,0.4316207198799594,0.1489665111447683,0.25930522726262245,0.5730737267007006,0.8138008351532054
RAN,2012,2015,3,-2.5717562508982494,1.2716459892660508,0.03631357633541735,0.0700822167433691,0.9622817072255373,0.5063131313131313
RAN,2012,2016,4,-4.776082463504275,1.7396621596547572,0.0010579401053879341,0.0021136441019119385,0.998934270043416,0.8735632183908045
RAN,2012,2017,5,-3.8503660379146107,2.6230759447762364,1.4171312638240055e-4,2.833860932355554e-4,0.9998552928661673,0.9931972789115646
RAN,2012,2018,6,-3.8485193316233453,2.8440126464586224,5.68120532518986e-4,0.0011355959096850353,0.9994201015507667,0.9727891156462586
RAN,2012,2019,7,-2.506878429012486,1.858593536854923,0.0012951332206282676,0.0025869160403536972,0.9986010962809653,0.9828402366863905
RAN,2012,2021,9,2.902106257432106,1.9483922440976253,0.014390861595035357,0.028373405439412306,0.7274384685505925,0.9850343416248732
RAN,2012,2022,10,-5.459642672622305,1.5121204721186827,5.299115289729015e-4,0.0010592617429360212,0.99946811550896,0.8749999999999999
RAN,2012,2023,11,-0.25507593053477534,1.7484923443761755,0.04920684432088929,0.09379817637910848,0.9167607940623641,0.8925748428455841
RAN,2013,2014,1,-1.3973102013535177,0.5637130820550239,0.17015196506532088,0.29082028684338035,0.8186355768596554,0.2665066026410564
RAN,2013,2015,2,-4.798860908925293,1.5604136130164228,0.004549553168792169,0.009057896953795604,0.9954337369422325,0.4457831325301204
RAN,2013,2016,3,-7.003187121531318,1.83416631422591,2.523288811558986e-4,5.045304547066521e-4,0.9997475054685213,0.7222222222222222
RAN,2013,2017,4,-6.0774706959416545,2.505443011803363,4.9757284611787336e-5,9.950961789519544e-5,0.99995013105494,0.9782608695652174
RAN,2013,2018,5,-6.0756239896503885,2.7512460321450534,1.994260247400976e-4,3.9877252386098604e-4,0.9998001555062338,0.9130434782608695
RAN,2013,2019,6,-4.733983087039529,1.6909896869486363,5.911811172522138e-4,0.0011816636572633103,0.9994039739416705,0.9322033898305085
RAN,2013,2021,8,0.6750015994050627,1.846441331786808,0.049275151611670565,0.09392226917026422,0.8608055009823182,0.9291283404644779
RAN,2013,2022,9,-7.686747330649348,1.6075128657800153,0,0,1,1
RAN,2013,2023,10,-2.482180588561819,1.6751133196747579,0.02112003958742722,0.04136641877278317,0.977588484779932,0.7317939609236234
RAN,2014,2015,1,-3.4015507075717752,1.3066447984358145,0.01631004011234623,0.032096583657765035,0.9834169540860113,0.5023328149300155
RAN,2014,2016,2,-5.6058769201778,1.7962892008624096,3.612447240384732e-4,7.22228546824856e-4,0.9996375581999567,0.9014084507042254
RAN,2014,2017,3,-4.6801604945881365,2.5567230466389836,4.6239355017037493e-4,9.243596823855772e-4,0.9995335322738801,0.9497206703910613
RAN,2014,2018,4,-4.678313788296871,2.7236980032319997,7.207822439998659e-4,0.0014405261823055091,0.9992730422986041,0.9217877094972068
RAN,2014,2019,5,-3.3366728856860113,1.7869307107318098,0.0019055240570895113,0.0038037998819955257,0.9980304778984073,0.9446064139941691
RAN,2014,2021,7,2.0723118007585803,1.969804919630554,0.026541473471513005,0.05171047474926894,0.7687723480333731,0.9708897329709362
RAN,2014,2022,8,-6.28943712929583,1.6043168574119013,1.0586072536346701e-4,2.1169904011298892e-4,0.9998939540439564,0.9428571428571427
RAN,2014,2023,9,-1.084870387208301,1.839636132494181,0.039001622437439,0.07507519063530123,0.9497767400684688,0.8513865481844645
RAN,2015,2016,1,-2.204326212606025,0.8218594881474076,0.004231568951550565,0.008427476455392567,0.9953213817944374,0.957592339261286
RAN,2015,2017,2,-1.2786097870163613,2.378748231879772,0.0013398406007941407,0.002676095659971443,0.9982894074067614,0.9938561619082039
RAN,2015,2018,3,-1.276763080725096,2.6442032806611193,0.0016547213791016251,0.003303975599143318,0.997887208800311,0.9924256086564474
RAN,2015,2019,4,0.06487782188576353,1.6769581392785302,0.0026108662542509817,0.005208134765195922,0.9946173181165777,0.9949554476450898
RAN,2015,2021,6,5.473862508330355,1.6671814439963935,0.002725281050198441,0.005435748158945656,0.34939759036144585,0.9972707244452542
RAN,2015,2022,7,-2.8878864217240556,0.8432852151541882,0.0034430751891907797,0.006862522198464754,0.9963776389261779,0.9349593495934959
RAN,2015,2023,8,2.316680320363474,1.5573514892920493,0.026829954924210087,0.052257834504234726,0.708872901678657,0.9712947619821577
RAN,2016,2017,1,0.9257164255896636,2.017715435824091,0.00220324526062167,0.004396803285243242,0.9922535456878989,0.9969304873441631
RAN,2016,2018,2,0.927563131880929,2.420281923513216,0.0015447571089796494,0.0030847490299658405,0.9945579776370866,0.9978475911339073
RAN,2016,2019,3,2.2692040344917883,1.365737994758487,0.0012989617706497323,0.0025945533157304187,0.9861558534552415,0.9985685921411092
RAN,2016,2021,5,7.67818872093638,1.2594636982037535,2.0564153586116846e-4,4.111985122287384e-4,0.5555555555555556,0.9997943055899958
RAN,2016,2022,6,-0.6835602091180306,0.475847646080192,0.0038345459870246204,0.007639796821804507,0.9942517537022603,0.9886131973135708
RAN,2016,2023,7,4.521006532969499,1.1355484179084863,0.0026269548135873606,0.005240144005655175,0.7565217391304347,0.997351426673085
RAN,2017,2018,1,0.0018467062912655295,0.6264049736338996,0.0036223427568259125,0.007218537496636009,0.9927747910858813,0.992788121612067
RAN,2017,2019,2,1.3434876089021248,1.4158346597148657,0.0019445938548525927,0.003881639497391804,0.9906212096454843,0.9975527543057672
RAN,2017,2021,4,6.752472295346717,1.4928915576739785,6.090450564380067e-4,0.00121734869267278,0.4782608695652174,0.9993906147290659
RAN,2017,2022,5,-1.609276634707694,1.8609227487684254,0.0013792079927284473,0.0027546167959550095,0.9983471854930109,0.9917372601684136
RAN,2017,2023,6,3.5952901073798356,1.2971455771281295,0.004488613995826852,0.008937112742316261,0.8327586206896551,0.9954087696118797
RAN,2018,2019,1,1.3416409026108593,1.8708318598148561,0.0014296452829065441,0.0028552086302631183,0.9931113590156724,0.9981991965646211
RAN,2018,2021,3,6.750625589055451,2.0195343619182307,1.524727725613647e-4,3.0489905631826117e-4,0.8695652173913043,0.9998473720834279
RAN,2018,2022,4,-1.6111233409989598,2.2891180357350063,6.49379283658875e-4,0.0012979157277322256,0.9992214691335409,0.9961007793449205
RAN,2018,2023,5,3.59344340108857,1.7500942124741714,0.001522658997449334,0.003040688063859795,0.9432013769363168,0.9984378412441693
RAN,2019,2021,2,5.408984686444592,0.4562950766699498,8.519162339871903e-4,0.0017023821809579718,0.8089887640449439,0.9991449988227437
RAN,2019,2022,3,-2.952764243609819,1.0888829174584647,0.0012302613350784423,0.002457499303782459,0.9987071154822922,0.9752298319979303
RAN,2019,2023,4,2.2518024984777107,1.2019271683441741,0.005419984798185991,0.010781533846821085,0.943370786516854,0.9940420736489777
RAN,2021,2022,1,-8.36174893005441,0.9308434853005532,2.3363536433347782e-4,4.6716158320026207e-4,0.9997663646356665,0
RAN,2021,2023,2,-3.1571821879668813,1.121172826209353,0.024646255974890632,0.048106858013044054,0.9749232068535363,0.41058823529411775
RAN,2022,2023,1,5.20456674208753,0.9738426347882745,0.0017922983549510261,0.003578183537434196,0.6724137931034483,0.9982010835606265
RKB,2007,2008,1,1.374028114225882,0.8076197562428994,0.10236760265714327,0.1857231696766065,0.5402204981625153,0.8836364995038123
RKB,2007,2009,2,3.4401544820121472,0.48871807501791137,0.023965828275789913,0.04680982043345117,0.24655436447166923,0.9758447346273765
RKB,2007,2010,3,1.8699672554604876,0.9074329636703309,0.05414844432971093,0.10273400225741768,0.6153595834689228,0.9407158693223555
RKB,2007,2011,4,1.8468313364112923,0.8799839965311025,0.0791107944963027,0.14662219097387363,0.46191860465116275,0.9151250917584793
RKB,2007,2012,5,1.6293504877522436,2.1018481485819556,0.029788639765381764,0.057853890818155757,0.8235294117647058,0.9654017280961211
RKB,2007,2013,6,1.1980739768020672,1.3918091649138864,0.05964010831750413,0.11256672496514059,0.7572088577345866,0.92673173267307
RKB,2007,2014,7,-0.8195909953182108,1.5119610253244926,0.06797231934034108,0.1272922867183034,0.9083106129455721,0.7919043910757777
RKB,2007,2015,8,1.3566963185900598,1.4568214416176666,0.05843033348100964,0.11040940840922715,0.7304165074512801,0.9305795266427632
RKB,2007,2016,9,2.844466499294916,1.6745663506747188,0.013366810066031009,0.026380990443450634,0.7600334448160534,0.9860422758025912
RKB,2007,2017,10,0.6881354901972339,1.401299623100203,0.06301137596887306,0.11855259011022692,0.8227637773469952,0.9109366473651421
RKB,2007,2018,11,2.7990774538172016,1.2960427593076622,0.015549851118508548,0.030623511197175046,0.7331240188383045,0.9837562761973244
RKB,2007,2019,12,-0.07247821285789122,1.2575455942713805,0.08337753608357598,0.1539214785364424,0.8514591537917803,0.840293430334012
RKB,2007,2021,14,3.3523010134714193,1.9288229652202005,0.009836675793406191,0.019481716260063012,0.711978465679677,0.9899181756253539
RKB,2007,2022,15,3.911059019967156,2.563471524210148,0.005950628973451838,0.011830856907012046,0.6985981308411214,0.9939661488746956
RKB,2007,2023,16,4.656357250896731,2.6038073670252504,0.00487057619148801,0.00969393732265054,0.48500000000000004,0.9951069802446683
RKB,2008,2009,1,2.066126367786265,0.8782721248263536,0.0912991313023469,0.1673219169402093,0.25590398761130473,0.9057412455307156
RKB,2008,2010,2,0.4959391412346058,0.33462849114595816,0.32060817650729617,0.48554625393162537,0.35858377933305885,0.609378353624125
RKB,2008,2011,3,0.4728032221854104,0.24511998004636978,0.3792308846512075,0.5499164626771114,0.28387523907606294,0.5536733082030336
RKB,2008,2012,4,0.2553223735263619,1.4310747877384078,0.22282663481900164,0.36444517722168135,0.5825503355704698,0.6766156353288653
RKB,2008,2013,5,-0.17595413742381463,0.6284777496941699,0.34628288904701193,0.5144281218520631,0.5270717090307915,0.43608816987803717
RKB,2008,2014,6,-2.193619109544093,0.8471664152306091,0.07442520010578785,0.13853956533867587,0.9230057747291015,0.3095458758109361
RKB,2008,2015,7,-0.01733179563582201,0.9105203539120703,0.32647371904496325,0.49224302654110375,0.5119859475098161,0.5034540648352893
RKB,2008,2016,8,1.4704383850690341,1.2777923745218314,0.08983255274072481,0.16485569735426375,0.5589168605881109,0.8986281947911773
RKB,2008,2017,9,-0.6858926240286478,0.7372669712766721,0.2625473860877689,0.41590104099192565,0.6873171821887766,0.3791546983996717
RKB,2008,2018,10,1.42504933959132,0.8866958609758944,0.10804928693481808,0.19502613865437948,0.4970214455917394,0.8790353693451967
RKB,2008,2019,11,-1.446506327083773,0.9876151109811903,0.17383397248354907,0.296181532582088,0.8170499656094256,0.22278314310798936
RKB,2008,2021,13,1.9782728992455376,1.4726700035439744,0.05732038447907194,0.10842576256072647,0.5538147138964578,0.938289048803096
RKB,2008,2022,14,2.5370309057412745,2.042120158803558,0.044575382339172805,0.08534641557290543,0.4178486997635934,0.953951302664906
RKB,2008,2023,15,3.282329136670849,2.063622037290184,0.027472101741383353,0.053475129290270755,0.2610340479192939,0.9722586879955002
RKB,2009,2010,1,-1.5701872265516594,0.8838509220745341,0.13399544231266244,0.2363244812331751,0.8572592766619965,0.3137670909948138
RKB,2009,2011,2,-1.593323145600855,0.9160335492311599,0.13360005266517036,0.23570932684956675,0.8581914867825184,0.302291917973462
RKB,2009,2012,3,-1.8108039942599035,2.0080361913089235,0.060749015663966156,0.11453984829001394,0.9333651482299281,0.5925037481259371
RKB,2009,2013,4,-2.24208050521008,1.3805610884339528,0.07375774448913149,0.13738246800580456,0.9240111983933305,0.2847254268574066
RKB,2009,2014,5,-4.259745477330358,1.4544958818190565,0.009077561019048642,0.017991800372374512,0.9908770246515379,0.3541666666666666
RKB,2009,2015,6,-2.0834581634220872,1.3406298674451964,0.07168643132161692,0.1337824744747628,0.9247808753495751,0.39582512800315084
RKB,2009,2016,7,-0.5956879827172313,1.4332999174083714,0.18598942964597867,0.31364432936218845,0.7567400879198398,0.5586587209819444
RKB,2009,2017,8,-2.7520189918149134,1.357750221877038,0.04741397282914512,0.09053530706884949,0.9518443189873499,0.24519600307455808
RKB,2009,2018,9,-0.6410770281949454,1.1094027766626247,0.2278054517240382,0.3710774396776987,0.7167334311742753,0.46221146686522707
RKB,2009,2019,10,-3.5126326948700384,1.1442255901652814,0.025142608295563522,0.04905192329751363,0.9747427156604976,0.15296052631578955
RKB,2009,2021,12,-0.08785346854072767,1.598954378612292,0.18134532477580054,0.30701492776503236,0.7058958060741698,0.6788887699389786
RKB,2009,2022,13,0.4709045379550093,2.264528242178179,0.16671585361167804,0.28578655736200637,0.6282714085407854,0.7678788445358512
RKB,2009,2023,14,1.2162027688845838,2.320804532992827,0.17048321255360402,0.2913039857815073,0.36286717752235,0.8111835503167413
RKB,2010,2011,1,-0.023135919049195354,0.23686023518188354,0.4220266686306972,0.5935566159769374,0.41323080358128594,0.39949710063119004
RKB,2010,2012,2,-0.24061676770824392,1.2101314759191626,0.23414107750876414,0.37943972820579164,0.6611332223698093,0.5689501211889272
RKB,2010,2013,3,-0.6718932786584204,0.552230630708939,0.3089242969824806,0.47202775239890804,0.6434442344370657,0.30188494011388173
RKB,2010,2014,4,-2.689558250778698,0.7119512122860302,0.04773180502726519,0.09111454820448647,0.9513488889382368,0.2836041358936484
RKB,2010,2015,5,-0.5132709368704278,0.6462152786760269,0.27964523429213367,0.43706681633027156,0.6506667847993334,0.416352517382927
RKB,2010,2016,6,0.9744992438344282,1.0053912990323919,0.131344292057086,0.23219154943234302,0.576269002834321,0.8400918529565334
RKB,2010,2017,7,-1.1818317652632537,0.6335683150498327,0.19837670119471174,0.33107569764489203,0.7836889795659814,0.29475232957332015
RKB,2010,2018,8,0.9291101983567143,0.7685257281688562,0.1640582284761611,0.2818728899686153,0.5021765417170496,0.803407056503113
RKB,2010,2019,9,-1.942445468318379,0.7335512207551884,0.1112043427574325,0.200151022594964,0.8855783683679672,0.20181881776845048
RKB,2010,2021,11,1.482333758010932,1.2522609151713926,0.10281360805263993,0.18645690858709899,0.4962671090833679,0.8855987058670974
RKB,2010,2022,12,2.041091764506669,1.8052249041847293,0.07720475939940304,0.14334277439035573,0.3765298776097912,0.9190194436914396
RKB,2010,2023,13,2.7863899954362434,1.847129367121872,0.04736214950368171,0.0904408270360456,0.22119815668202775,0.9519920489085429
RKB,2011,2012,1,-0.21748084865904854,1.3090104070040187,0.21658536584836763,0.3560545308669483,0.6787421420652612,0.6006952359243218
RKB,2011,2013,2,-0.6487573596092251,0.5496329393313756,0.3309161822746689,0.4972757663958974,0.6214003645121166,0.2756775721427945
RKB,2011,2014,3,-2.6664223317295033,0.862264182438774,0.048009869283432476,0.09162102512690802,0.951005637090507,0.2950495049504951
RKB,2011,2015,4,-0.4901350178212325,0.8427896619741386,0.2900667613464114,0.4496926361294291,0.6374254898695081,0.4080838323353293
RKB,2011,2016,5,0.9976351628836235,1.1968286233419287,0.11430169631187996,0.20515394832511905,0.6192485168094924,0.8595977209052432
RKB,2011,2017,6,-1.1586958462140584,0.7622968018219612,0.22226656945289994,0.36369573546037326,0.7610709445876449,0.23882559158632774
RKB,2011,2018,7,0.9522461174059096,0.8814745037339895,0.16694071026299398,0.2861168674548521,0.4862022026976859,0.8017391317018238
RKB,2011,2019,8,-1.9193095492691836,0.9580806055017232,0.12337034370025812,0.2196432269947412,0.8740666528527801,0.14160675211003432
RKB,2011,2021,10,1.5054696770601272,1.3484907786507419,0.08515428525571278,0.15694410723475413,0.5679117147707978,0.9041139742613201
RKB,2011,2022,11,2.064227683555864,1.8896813340902274,0.06446754057905858,0.12112636247036512,0.4622467771639043,0.9317503655667996
RKB,2011,2023,12,2.8095259144854388,1.9042561339101554,0.04281578174366427,0.08211571495796344,0.277297721916732,0.9564690823597249
RKB,2012,2013,1,-0.4312765109501765,0.8663168932588442,0.31721058119545253,0.4816398922449647,0.6027243336990955,0.38850491087668243
RKB,2012,2014,2,-2.4489414830704543,0.8732990459048952,0.06261992568941213,0.1178594983503349,0.9359796057339091,0.2588943623426382
RKB,2012,2015,3,-0.27265416916218393,0.8366065130283689,0.32643995864267583,0.4922046512783232,0.5665261816612891,0.4306555748696301
RKB,2012,2016,4,1.215116011542672,1.0751103324568534,0.1304204800963963,0.23074684578480875,0.4957391019337922,0.8503980982810133
RKB,2012,2017,5,-0.9412149975550098,1.029386490240948,0.24936516775836462,0.39918700183674954,0.7225343937852188,0.2888296583474679
RKB,2012,2018,6,1.169726966064958,1.3501386481431503,0.10718603489040872,0.19361883461801105,0.5913565056905568,0.8731359351365644
RKB,2012,2019,7,-1.701828700610135,1.2703614691103342,0.12194933925562651,0.21738831690303514,0.8714854882919938,0.29523068947641257
RKB,2012,2021,9,1.7229505257191757,1.1375717248632382,0.08427390420858125,0.15544762975752577,0.4869427591664468,0.9083994850124438
RKB,2012,2022,10,2.2817085322149127,1.2162742981416172,0.06829578864482544,0.1278593239264966,0.309981684981685,0.9295425058219491
RKB,2012,2023,11,3.0270067631444872,1.2479881997655817,0.03872730184835209,0.0745668315051298,0.19335937500000003,0.9609098122129749
RKB,2013,2014,1,-2.017664972120278,0.6059372261962931,0.09454186737711844,0.17275148661726714,0.9021392557795872,0.2640144665461121
RKB,2013,2015,2,0.1586223417879927,0.7223405225090833,0.3572412733491792,0.5264226491840133,0.4283325645756457,0.5121855666981974
RKB,2013,2016,3,1.6463925224928486,1.1261062304395624,0.0991121924286597,0.18034954595427763,0.4419778002018163,0.892444582788627
RKB,2013,2017,4,-0.5099384866048333,0.625695065396891,0.35577459794023397,0.5248285348917822,0.5799974316423071,0.30061644383956454
RKB,2013,2018,5,1.6010034770151347,0.9317322523890598,0.12816251971299475,0.22720577483038412,0.32315340909090906,0.8634840894138198
RKB,2013,2019,6,-1.2705521896599583,1.0693245499396484,0.1723459597706861,0.29401894267524475,0.8117284112162974,0.329222336416581
RKB,2013,2021,8,2.154227036669352,1.2095968664235202,0.06803901132628588,0.1274092249529263,0.3870836718115354,0.9289061102472589
RKB,2013,2022,9,2.7129850431650895,1.6416743749359173,0.04758121684809755,0.09084014887410294,0.26990838618745594,0.9515668265173112
RKB,2013,2023,10,3.4582832740946636,1.6384997007278277,0.027349463231659054,0.05324276540842845,0.12781954887218056,0.9725404759481855
RKB,2014,2015,1,2.176287313908271,0.4076041839916768,0.08986714078956093,0.16491393753637923,0.19080659150043372,0.9081872987726656
RKB,2014,2016,2,3.6640574946131266,0.9313163555027201,0.020319112925436544,0.03982893717864018,0.20303605313092982,0.9795751571420129
RKB,2014,2017,3,1.5077264855154449,0.2894519091918454,0.13369202621908285,0.23585245926965218,0.34946574481458204,0.8559633946878461
RKB,2014,2018,4,3.6186684491354124,0.9430850054661896,0.0176240648159267,0.03463767303717338,0.33689839572192515,0.982216700641381
RKB,2014,2019,5,0.7471127824603196,0.7495441900351297,0.18634622340741838,0.3141515010216757,0.5113535830138602,0.7685123853130504
RKB,2014,2021,7,4.17189200878963,1.2857708547275672,0.012034017153953223,0.023781843198898277,0.21712538226299688,0.9879256840989689
RKB,2014,2022,8,4.730650015285367,1.6980671382229169,0.008158513248484892,0.016184981114123725,0.07446808510638298,0.9918361277236889
RKB,2014,2023,9,5.475948246214942,1.7752085360152674,0.003947462624086434,0.0078638828644851215,0.056818181818181816,0.9960515984501581
RKB,2015,2016,1,1.487770180704856,0.6489821154329855,0.15947151959095243,0.275076216873722,0.2535514421007317,0.8313953672670116
RKB,2015,2017,2,-0.6685608283928259,0.4526999644725511,0.3274729543643961,0.49337796794691396,0.6268963453302766,0.27191550648103696
RKB,2015,2018,3,1.442381135227142,0.8679270934862036,0.1172371321598366,0.20986973809793524,0.45111111111111113,0.8702622769385957
RKB,2015,2019,4,-1.4291745314479511,0.48236932548006595,0.20436824097882658,0.33937832969213855,0.7896691694239845,0.12181594083812645
RKB,2015,2021,6,1.9956046948813595,1.0926931327932028,0.09802273389283873,0.17854408814527375,0.253984753984754,0.8985930791150359
RKB,2015,2022,7,2.5543627013770966,1.5018013146306013,0.06657310864855553,0.12483552812035487,0.13469633193024658,0.9327297690440711
RKB,2015,2023,8,3.299660932306671,1.6088609352617764,0.03542445520881303,0.06842499234126939,0.03851091142490368,0.9645252106756143
RKB,2016,2017,1,-2.156331009097682,0.9203287642314332,0.08503703685609774,0.15674494780840503,0.9125559886520106,0.24453781512605047
RKB,2016,2018,2,-0.04538904547771404,0.698582551350677,0.31357534209865334,0.47743792388438866,0.5331550802139037,0.5114771870214728
RKB,2016,2019,3,-2.916944712152807,0.717660484995516,0.04737271380197208,0.09046008775616984,0.9523230685418874,0.11870503597122306
RKB,2016,2021,5,0.5078345141765035,0.8776386398026603,0.37113393652987764,0.5413532940030041,0.2795429644701831,0.5664308634622106
RKB,2016,2022,6,1.0665925206722406,1.2895532221198924,0.2621700933948025,0.41542751609595713,0.1887817465706913,0.7207954649775226
RKB,2016,2023,7,1.811890751601815,1.4522190934078276,0.15319535403851764,0.26568846900401366,0.05388180764774038,0.8454563240366282
RKB,2017,2018,1,2.1109419636199678,0.826996525818551,0.09237605420043735,0.16912866928056533,0.21727129337539428,0.9051929102434274
RKB,2017,2019,2,-0.7606137030551252,0.7193185403908681,0.26980744244075805,0.4249580423345892,0.6882126387257047,0.33290322580645154
RKB,2017,2021,4,2.6641655232741854,1.3271017408963186,0.052945199634527526,0.10056591673128776,0.22785665990534137,0.9462144586335478
RKB,2017,2022,5,3.2229235297699224,1.7566627345317256,0.03216465206809392,0.06232465334604765,0.18661971830985918,0.9675962154986972
RKB,2017,2023,6,3.968221760699497,1.839122898192819,0.017605077428966682,0.03460100154658592,0.06766917293233089,0.9823723982351817
RKB,2018,2019,1,-2.871555666675093,0.9143779143714422,0.045077812180257665,0.08626690119124361,0.9544247306682102,0.19493670886075953
RKB,2018,2021,3,0.5532235596542177,1.1053590754486315,0.23572423564277792,0.3815159221509691,0.4775426961389316,0.6995384760290101
RKB,2018,2022,4,1.1119815661499546,1.671058385372469,0.19314958166440985,0.3237642364924131,0.3459351904491188,0.7848737903404759
RKB,2018,2023,5,1.857279797079529,1.757502077928266,0.12191011997302327,0.21732600108100397,0.19521066989996977,0.8743750671419309
RKB,2019,2021,2,3.424779226329311,1.3472543438884905,0.028968956939313877,0.05630676561027175,0.10709117221418234,0.9709300424939205
RKB,2019,2022,3,3.983537232825048,1.8197067477563207,0.017382157943240176,0.03417036126990921,0.06532663316582916,0.9825966990996373
RKB,2019,2023,4,4.728835463754622,1.9540862865157917,0.008740906342082548,0.017330329893686984,0.010752688172042987,0.991258263106793
RKB,2021,2022,1,0.558758006495737,0.7088176508157485,0.36002746057840107,0.5294414576383426,0.27241520228851657,0.5838804718869974
RKB,2021,2023,2,1.3040562374253115,0.7819265353288191,0.21911404636354,0.3594643946842036,0.15809656614955547,0.771483347851678
RKB,2022,2023,1,0.7452982309295745,0.2639438414503271,0.3639822315655295,0.5337052391771465,0.1708703020636029,0.6065010643451098
TWN,2007,2008,1,-0.6306500990511621,0.2590986436690684,0.21604470239527643,0.35532361922177247,0.7277784604152038,0.48854156678492666
TWN,2007,2009,2,-3.3297093329025618,0.6627784828723495,0.0022733915758540247,0.004536469979073509,0.9976505542352947,0.9343794579172611
TWN,2007,2010,3,3.4672246677047633,1.1184676068519197,0.021400749419391855,0.04190470671096915,0.3075734157650696,0.9783938596621645
TWN,2007,2011,4,-3.9337539149119944,0.6432277293776549,0.0012042327895134233,0.0024055687143036547,0.9987736770686482,0.9373368146214099
TWN,2007,2012,5,-0.022278403068502622,0.6682145899963114,0.057456628110276665,0.10866947462980923,0.8925276322215853,0.8901064495929868
TWN,2007,2013,6,2.5649783388773484,1.0436829798913114,0.04228629157984294,0.08114141368154731,0.4319948186528497,0.9563085600006659
TWN,2007,2014,7,-2.2929216730564685,1.0148714301965023,0.03304949385308123,0.06398433772967219,0.9647775490159837,0.6511627906976744
TWN,2007,2015,8,-4.444900590010661,0.9702173565862224,0.0013638413556012197,0.0027239676514680474,0.9986220288364689,0.8826086956521739
TWN,2007,2016,9,0.3063937866859365,0.7602536999979103,0.054486237430326066,0.10334177061068789,0.8781333299627412,0.9102943466749727
TWN,2007,2017,10,-1.6452335409810197,0.2883264552734101,0.10656138890106898,0.192599145370318,0.8851177403206871,0.40465485321343564
TWN,2007,2018,11,-1.4751814271227812,0.5530147418697722,0.04705465478011241,0.0898800355173325,0.944780527326234,0.7585899152164213
TWN,2007,2019,12,-1.3891775102322228,0.49633219020053515,0.05718628002515738,0.1081858156990016,0.9324227985156726,0.72891072891072894
TWN,2007,2021,14,-6.263715257025474,0.5336451361534214,4.11096341367945e-4,8.218548212257485e-4,0.9995882901185881,0.7837837837837838
TWN,2007,2022,15,-5.598921530777547,0.8944344721596554,2.561906668286059e-4,5.122500999625194e-4,0.9997429268125037,0.9305555555555556
TWN,2007,2023,16,2.551589660692141,1.6992641534945727,0.02321187390185673,0.04537061090454691,0.686319417005598,0.9755462016436159
TWN,2008,2009,1,-2.6990592338513997,0.6630182813025637,0.005138018288980511,0.010223508006844318,0.994544384606741,0.9188982402448356
